ParkID,Park_Name,Address,Zip,Park_State,Borough,Park_Desig,Park_Owner,FIPS,Census,HVI,SVI,FLOOD_COUNT,2020_SW,2020_SS,2050_SW,2050_SS,2080_SW,2100_SS,HPL_PARKS,HPL_LOGO,HPL_LINK,SUM_TOTPOP_10MIN,SUM_KIDS_10MIN,SUM_YOUNGP_10MIN,SUM_SENIOR_10MIN,SUM_HHILOW_10MIN,SUM_HHIMED_10MIN,SUM_HHIHIG_10MIN,SUM_TOTHHS_10MIN,SUM_WHITE_10MIN,SUM_BLACK_10MIN,SUM_AMERIN_10MIN,SUM_ASIAN_10MIN,SUM_PACIFI_10MIN,SUM_OTHRAC_10MIN,SUM_RACE2U_10MIN,SUM_HISP_S_10MIN,Park_Local,Park_Sourc
3651000-0225,Columbus Park (Baxter),55 MULBERRY STREET,10013,New York,Manhattan,LP,CITY,36061002901,2901,4,0.89,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,48554,8498,30276,9670,8038,3800,8809,20752,14884,2479,12,23990,9,281,1573,4908,New York City,City of New York
3651000-0634,Hope Ballfield,506 KNICKERBOCKER AVENUE,11237,New York,Brooklyn,LP,CITY,36047043300,43300,4,0.89,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,41470,11201,26259,3998,6473,3984,4147,14677,8444,4020,29,2842,10,340,1171,24396,New York City,City of New York
3651000-2127,I.S. 291,231 Palmetto Street,11221,New York,Brooklyn,LP,CITY,36047043300,43300,4,0.89,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,34394,9272,21610,3483,5299,3314,3345,12012,6364,4242,18,2255,9,296,974,20042,New York City,City of New York
3651000-2294,Ridgewood/Bushwick Youth Center, ,11237,New York,Brooklyn,LP,CITY,36047043300,43300,4,0.89,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,45263,12139,28718,4377,6586,4287,4824,15735,8900,4245,34,3719,14,446,1243,26442,New York City,City of New York
3651000-1335,Victory Garden (Shell), , , ,Queens,LP,CITY,36047034800,35400,4,0.90,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,2128,9244,6285,4683,2077,2051,8811,15767,395,22,978,0,251,244,720,New York City,City of New York
3651000-1480,Ketchum Triangle, ,11223,New York,Brooklyn,LP,CITY,36047042600,42800,3,0.90,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,38084,7819,23237,7029,5177,3634,4222,13022,14363,443,3,16350,7,166,1253,5426,New York City,City of New York
3651000-0939,Moore Homestead Playground, ,11373,New York,Queens,LP,CITY,36081026902,26902,3,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,56431,12419,35837,8151,7565,5764,5018,18366,2910,701,43,29401,2,378,810,22079,New York City,City of New York
3651000-1001,Father Duffy Square, ,10036,New York,Manhattan,LP,CITY,36061011900,11900,3,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25599,1928,19621,4034,4072,2512,7968,14560,11830,2533,18,5505,9,197,944,4500,New York City,City of New York
3651000-1821,Benigno Aquino Triangle, ,11423,New York,Queens,LP,CITY,36081047000,47000,5,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16059,3216,9787,3042,1659,1615,1786,5067,1146,2881,120,6441,39,1213,1003,3190,New York City,City of New York
3651000-2098,I.S. 238,88-15 182 PLACE,11423,New York,Queens,LP,CITY,36081047000,47000,5,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,19359,4015,11742,3594,2020,1965,2034,6027,1260,3344,133,7928,41,1444,1199,3988,New York City,City of New York
3651000-0248,Grace Playground,2126 PITKIN AVENUE / 395 BELMONT AVENUE,11207,New York,Brooklyn,LP,CITY,36047114400,114400,5,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26391,8223,15047,2949,5080,2061,1308,8683,457,13863,19,373,1,165,1130,9775,New York City,City of New York
3651000-0626,Tlc Sculpture Park Garden,271 GLENMORE AVENUE,11207,New York,Brooklyn,LP,CITY,36047114400,114400,5,0.90,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,17055,5168,9721,2040,3875,879,446,5368,417,9375,13,167,5,64,565,6097,New York City,City of New York
3651000-0348,P.S. 155 Playground,305 EAST 117 STREET,10035,New York,Manhattan,LP,CITY,36061018800,18800,4,0.90,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,37841,9535,23043,5185,9422,3757,2235,15515,4211,9620,38,2023,1,246,1082,20207,New York City,City of New York
3651000-0394,Diamante Garden,306 EAST 118 STREET,10035,New York,Manhattan,LP,CITY,36061018800,18800,4,0.90,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,37991,9667,23187,5045,9455,3394,2418,15397,4384,9412,38,1936,1,243,1079,20429,New York City,City of New York
3651000-1795,Marine Park, ,11234,New York,Brooklyn,LP,CITY,36047062200,63200,1,0.90,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,39535,8544,22086,8908,4054,3665,6856,14600,23071,3278,27,7568,7,268,1025,4255,New York City,City of New York
3651000-0831,Veterans Grove,87-02 WHITNEY AVENUE,11373,New York,Queens,LP,CITY,36081046700,46700,2,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,60385,13959,38293,8106,7868,5945,4810,18634,2295,709,63,27285,2,379,735,28824,New York City,City of New York
3651000-0176,Franz Sigel Park,613 GRAND CONCOURSE,10451,New York,Bronx,LP,CITY,36005005902,5902,5,0.90,1,,,,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,38250,10018,21887,6300,9978,3213,1676,14938,1216,12693,14,646,3,257,672,22494,New York City,City of New York
3651000-0883,Powell Playground,289 PITKIN AVENUE,11212,New York,Brooklyn,LP,CITY,36047090800,90800,5,0.90,1,,,,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21710,6426,12397,2753,5700,855,434,7165,446,13035,15,168,5,82,699,6832,New York City,City of New York
3651000-0616,Carter G. Woodson Children'S Park,184 CHRISTOPHER AVENUE,11212,New York,Brooklyn,LP,CITY,36047090800,90800,5,0.90,3,X,,X,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,30010,9197,16626,4015,8333,1123,609,10281,404,18245,27,217,4,127,929,9514,New York City,City of New York
3651000-0601,Houston Playground,145 GLENMORE AVENUE,11212,New York,Brooklyn,LP,CITY,36047090800,90800,5,0.90,1,,,,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,23564,6742,13467,3229,5830,1226,670,7902,617,14294,14,252,5,98,876,6984,New York City,City of New York
3651000-1968,I.S. 62,700 Cortelyou Rd.,11218,New York,Brooklyn,LP,CITY,36047049000,49000,3,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,36199,9619,21361,5208,4646,3733,4084,12470,15048,3084,31,10011,3,590,2063,5349,New York City,City of New York
3651000-1378,Castle Hill Playground, ,10462,New York,Bronx,LP,CITY,36005020601,20400,4,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33960,8899,20504,4556,4605,4679,3106,12433,1695,8652,91,7886,4,505,820,14186,New York City,City of New York
3651000-0854,Lt. Joseph Petrosino Park,7002 16 AVENUE,11228,New York,Brooklyn,LP,CITY,36047019000,19000,4,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,35376,7565,22150,5652,4528,3341,3680,11551,10021,270,17,17242,1,178,541,7056,New York City,City of New York
3651000-2146,P.S. 112,7115 15 AVENUE,11228,New York,Brooklyn,LP,CITY,36047019000,19000,4,0.90,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31400,6659,19667,5059,3835,2880,3499,10219,8985,245,15,15334,1,140,456,6180,New York City,City of New York
3651000-0604,Floyd Patterson Ballfields,701 MOTHER GASTON BLVD,11212,New York,Brooklyn,LP,CITY,36047091800,91800,5,0.91,1,,,,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,28482,8816,15665,3930,7470,1667,1144,10430,243,19192,42,291,2,204,1253,6918,New York City,City of New York
3651000-0702,Garden (Newport),495 OSBORN STREET,11212,New York,Brooklyn,LP,CITY,36047091800,91800,5,0.91,3,X,,X,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,24399,7550,13540,3287,6173,1645,1042,8966,221,17067,40,231,2,182,1179,5215,New York City,City of New York
3651000-1507,Heffernan Triangle, ,11219,New York,Brooklyn,LP,CITY,36047009002,9002,3,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33137,10691,18956,3495,4368,2630,2510,9515,10074,632,24,10836,4,594,694,10253,New York City,City of New York
3651000-0546,Grady Playground,2801 BRIGHTON 3 STREET,11235,New York,Brooklyn,LP,CITY,36047036600,36600,4,0.91,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,23557,4178,13163,6210,4519,2549,2262,9339,13302,495,18,4811,0,142,891,3862,New York City,City of New York
3651000-0806,West Farms Rapids,1089 EAST TREMONT Av,10460,New York,Bronx,LP,CITY,36005006000,22000,5,0.91,6,X,X,X,X,X,X,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25101,7752,14409,2925,6150,2233,764,9192,423,6588,26,341,0,205,381,16946,New York City,City of New York
3651000-1044,Strip (177), ,10460,New York,Bronx,LP,CITY,36005006000,6000,5,0.91,6,X,X,X,X,X,X,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13370,3912,7561,1871,3625,1007,411,5086,182,3502,12,178,1,95,207,9072,New York City,City of New York
3651000-1043,Boone Slope, ,10460,New York,Bronx,LP,CITY,36005006000,16100,5,0.91,4,X,,X,X,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,27571,8144,15857,3546,7448,2041,896,10434,390,7919,51,265,2,250,402,18095,New York City,City of New York
3651000-1076,Gorman Park, ,10040,New York,Manhattan,LP,CITY,36061027900,27900,2,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,46291,9858,28764,7648,7856,5376,5030,18298,11216,2100,21,1241,10,399,978,30238,New York City,City of New York
3651000-0048,Van Nest Park,5400 RIVERDALE AV,10462,New York,Bronx,LP,CITY,36005023600,23600,4,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33188,9262,19950,3954,5472,3671,2515,11688,3292,7897,52,3568,5,477,1070,16706,New York City,City of New York
3651000-0449,Mahoney Playground,163 JERSEY STREET,10301,New York,Staten Island,LP,CITY,36085000700,900,2,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,12570,3365,7703,1484,1956,1045,1525,4557,2168,4414,18,765,0,147,495,4496,New York City,City of New York
3651000-2288,North Shore Esplanade, ,10301,New York,Staten Island,LP,CITY,36085000700,8100,2,0.91,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,11826,2654,7252,1899,2020,1221,1637,4887,2651,3890,9,993,0,154,505,3589,New York City,City of New York
3651000-0853,Martin Luther Playground,5501 2 AVENUE,11220,New York,Brooklyn,LP,CITY,36047002200,2200,4,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21067,5504,13149,2414,2820,1728,1668,6215,1809,536,26,4986,7,215,252,13203,New York City,City of New York
3651000-0480,John Allen Payne Park,6400 3 AVENUE,11220,New York,Brooklyn,LP,CITY,36047002200,7000,2,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,22743,5537,14059,3154,3132,2177,2255,7567,6464,515,22,5784,8,195,563,9182,New York City,City of New York
3651000-1941,P.S. 226,6006 23 AVENUE,11204,New York,Brooklyn,LP,CITY,36047044600,44600,4,0.91,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26414,6729,15452,4214,3425,2480,2863,8776,12587,295,11,8490,4,239,767,3975,New York City,City of New York
3651000-0698,Howard Av Block Association,750 Howard Av,11212,New York,Brooklyn,LP,CITY,36047089200,89200,5,0.91,1,,,,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,35519,9544,21309,4566,7075,3513,2011,12754,523,27281,40,204,1,278,2100,4681,New York City,City of New York
3651000-1448,Howard Malls, ,11212,New York,Brooklyn,LP,CITY,36047089200,89200,5,0.91,1,,,,,X,,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,36679,9789,22011,4753,7286,3660,2106,13204,577,28109,40,218,1,298,2152,4855,New York City,City of New York
3651000-0271,Peter Minuit Playground,1480 PARK AVENUE,10029,New York,Manhattan,LP,CITY,36061017200,17200,4,0.91,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,52960,12395,32323,8105,12753,4758,4172,21831,6892,13823,36,4327,1,355,1558,25422,New York City,City of New York
3651000-0399,Family Community Garden (156),156 EAST 111 STREET,10029,New York,Manhattan,LP,CITY,36061017200,17200,4,0.91,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,52742,12534,32371,7732,13095,4954,3776,21972,6127,13473,34,4186,0,342,1524,26528,New York City,City of New York
3651000-0733,Nathan Straus Playground,178 RIVINGTON STREET,10002,New York,Manhattan,LP,CITY,36061001402,1402,3,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,51875,7358,35604,8611,10077,5385,9616,25378,20318,3440,46,11819,7,302,1625,13534,New York City,City of New York
3651000-0191,Dyckman House Museum,4901 BROADWAY,10034,New York,Manhattan,LHCA,CITY,36061029100,29100,3,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,37964,8358,24019,5573,6371,5017,4484,15890,7658,2068,27,827,4,296,927,26091,New York City,City of New York
3651000-0278,Monsignor Kett Playground,500 WEST 204 STREET,10034,New York,Manhattan,LP,CITY,36061029100,29100,3,0.91,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,40738,9301,25325,6103,7722,5181,3445,16374,5226,2453,30,760,3,292,722,31154,New York City,City of New York
3651000-0805,South Oxford Park,187 SOUTH OXFORD STREET,11217,New York,Brooklyn,LP,CITY,36047017900,17900,2,0.91,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,28351,4148,20573,3564,2230,2699,8992,13970,14259,5529,16,2966,5,186,1871,3342,New York City,City of New York
3651000-0321,Maple Playground,136-50 MAPLE AVENUE,11355,New York,Queens,LP,CITY,36081085300,85700,3,0.92,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,52337,9183,32742,10406,10690,4600,4260,19552,2430,1637,38,40763,4,254,568,6609,New York City,City of New York
3651000-0273,Col. Young Playground,680 LENOX AVENUE,10037,New York,Manhattan,LP,CITY,36061021000,21400,5,0.92,4,,X,,X,X,X,Yes,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,44388,10109,27310,6886,10025,5645,4342,20100,3935,25846,75,1149,16,291,1619,11136,New York City,City of New York
3651000-1222,Abraham Lincoln Playground, ,10037,New York,Manhattan,LP,CITY,36061021000,21000,4,0.92,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,34296,7180,21430,5594,7877,3761,4395,16149,4208,18929,19,1112,12,201,1430,7982,New York City,City of New York
3651000-0999,Co-Op City Field, , , ,Bronx,LP,CITY,36005046203,46203,4,0.92,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,1469,4848,2313,1708,1355,1068,4132,1736,5481,41,108,2,926,331,2648,New York City,City of New York
3651000-2515,Co-Op City Greenway, ,10475,New York,Bronx,LP,PRIV,36005046203,46203,4,0.92,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10967,2009,5963,2997,1983,1569,1545,5100,635,6582,32,145,0,80,340,3154,New York City,City of New York
3651000-0985,Givans Creek Woods, ,10475,New York,Bronx,LCA,CITY,36005046203,46203,4,0.92,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,19639,4386,10712,4541,4238,2404,2002,8646,836,12192,52,258,6,136,533,5613,New York City,City of New York
